Time Step,Coverage_Gauteng,Coverage_KwaZulu-Natal,Coverage_Western Cape,Coverage_Eastern Cape,Coverage_Limpopo,Coverage_Mpumalanga,Coverage_North West,Coverage_Free State,Coverage_Northern Cape,Incidence_Gauteng,Incidence_KwaZulu-Natal,Incidence_Western Cape,Incidence_Eastern Cape,Incidence_Limpopo,Incidence_Mpumalanga,Incidence_North West,Incidence_Free State,Incidence_Northern Cape
129,0.5678145,0.8682571,1.0,0.8705825,0.475375,1.0,1.0,1.0,1.0,0.007954687,0.009923443,0.00492498,0.006939281,0.0059715305,0.0078540845,0.005916208,0.006873387,0.003898856
130,0.6754812,0.8682571,1.0,0.8705825,0.475375,1.0,1.0,1.0,1.0,0.007946122,0.009923443,0.00492498,0.006939281,0.0059715305,0.0078540845,0.005916208,0.006873387,0.003898856
131,0.6754812,0.8682571,1.0,0.8705825,0.475375,1.0,1.0,1.0,1.0,0.007946122,0.009923443,0.00492498,0.006939281,0.0059715305,0.0078540845,0.005916208,0.006873387,0.003898856
132,0.6754812,0.8682571,1.0,0.8705825,0.579875,1.0,1.0,1.0,1.0,0.007946122,0.009923443,0.00492498,0.006939281,0.00596529,0.0078540845,0.005916208,0.006873387,0.003898856
133,0.6754812,0.8682571,1.0,0.8705825,0.579875,1.0,1.0,1.0,1.0,0.007946122,0.009923443,0.00492498,0.006939281,0.00596529,0.0078540845,0.005916208,0.006863592,0.003898856
134,0.7175562,0.8682571,1.0,0.8705825,0.579875,1.0,1.0,1.0,1.0,0.007942779,0.009923443,0.00492498,0.006939281,0.00596529,0.0078540845,0.005916208,0.006863592,0.003898856
135,0.7175562,0.8682571,1.0,0.8705825,0.6071,1.0,1.0,1.0,1.0,0.007942779,0.009923443,0.00492498,0.006939281,0.005963666,0.0078540845,0.005916208,0.006863592,0.003898856
136,0.7175562,0.8682571,1.0,0.8705825,0.6071,1.0,1.0,1.0,1.0,0.007942779,0.009923443,0.00492498,0.006939281,0.005963666,0.0078540845,0.005916208,0.0068538114,0.003898856
137,0.7175562,0.8682571,1.0,0.8705825,0.6071,1.0,1.0,1.0,1.0,0.007942779,0.009923443,0.00492498,0.006939281,0.005963666,0.0078540845,0.005916208,0.0068538114,0.0038947547
138,0.7175562,0.8682571,1.0,0.8705825,0.6071,1.0,1.0,1.0,1.0,0.007942779,0.009923443,0.00492498,0.006939281,0.005963666,0.0078540845,0.005916208,0.0068538114,0.0038947547
139,0.7175562,0.8682571,1.0,0.8705825,0.6071,1.0,1.0,1.0,1.0,0.007942779,0.009923443,0.00492498,0.006939281,0.005963666,0.0078540845,0.005916208,0.0068538114,0.0038927062
140,0.7175562,0.8682571,1.0,0.8705825,0.6071,1.0,1.0,1.0,1.0,0.007942779,0.009923443,0.00492498,0.006939281,0.005963666,0.0078540845,0.005916208,0.0068538114,0.003869131
141,0.7175562,0.8682571,1.0,0.8705825,0.6071,1.0,1.0,1.0,1.0,0.007942779,0.009923443,0.00492498,0.006939281,0.005963666,0.0078540845,0.005916208,0.0068538114,0.003869131
142,0.7175562,0.8682571,1.0,0.8705825,0.6071,1.0,1.0,1.0,1.0,0.007942779,0.009923443,0.00492498,0.006939281,0.005963666,0.0078540845,0.005916208,0.0068538114,0.003869131
143,0.7175562,0.8682571,1.0,0.8705825,0.6071,1.0,1.0,1.0,1.0,0.007942779,0.009923443,0.00492498,0.006939281,0.005963666,0.00784867,0.005916208,0.0068538114,0.003869131
144,0.7175562,0.8682571,1.0,0.8705825,0.6071,1.0,1.0,1.0,1.0,0.007942779,0.009923443,0.00492498,0.006939281,0.005963666,0.00784867,0.005916208,0.0068538114,0.0038604012
145,0.7175562,0.8682571,1.0,0.8705825,0.6071,1.0,1.0,1.0,1.0,0.007942779,0.009923443,0.0049156225,0.006939281,0.005963666,0.00784867,0.005916208,0.0068538114,0.0038604012
146,0.7175562,0.8682571,1.0,0.8705825,0.6071,1.0,1.0,1.0,1.0,0.007942779,0.009923443,0.0049156225,0.006939281,0.005963666,0.00784867,0.005916208,0.0068538114,0.0038604012
147,0.7713895,0.8682571,1.0,0.8705825,0.6071,1.0,1.0,1.0,1.0,0.007938503,0.009923443,0.0049156225,0.006939281,0.005963666,0.00784867,0.005916208,0.0068538114,0.0038604012
148,0.7713895,0.8682571,1.0,0.8705825,0.6071,1.0,1.0,1.0,1.0,0.007938503,0.009923443,0.0049156225,0.006939281,0.005963666,0.00784867,0.005916208,0.0068538114,0.0038604012
149,0.7713895,0.8682571,1.0,0.8705825,0.6071,1.0,1.0,1.0,1.0,0.007938503,0.009923443,0.0049156225,0.006939281,0.005963666,0.00784867,0.0059114494,0.0068538114,0.0038604012
150,0.7713895,0.8682571,1.0,0.8705825,0.63602656,1.0,1.0,1.0,1.0,0.007938503,0.009923443,0.0049156225,0.006939281,0.0059619406,0.00784867,0.0059114494,0.0068538114,0.0038604012
151,0.7713895,0.8682571,1.0,0.8705825,0.63602656,1.0,1.0,1.0,1.0,0.007938503,0.009923443,0.0049156225,0.006939281,0.0059619406,0.0078278985,0.0059114494,0.0068538114,0.0038604012
152,0.7713895,0.8682571,1.0,0.8705825,0.63602656,1.0,1.0,1.0,1.0,0.007938503,0.009923443,0.0049156225,0.006939281,0.0059619406,0.0078278985,0.0059114494,0.0068538114,0.0038512328
153,0.7713895,0.8682571,1.0,0.8705825,0.63602656,1.0,1.0,1.0,1.0,0.007938503,0.009923443,0.0049156225,0.006939281,0.0059619406,0.0078278985,0.0059114494,0.0068538114,0.0038512328
154,0.7713895,0.8682571,1.0,0.8705825,0.63602656,1.0,1.0,1.0,1.0,0.007938503,0.009923443,0.0049156225,0.006939281,0.0059619406,0.0078278985,0.0059114494,0.0068538114,0.0038512328
155,0.81346446,0.8682571,1.0,0.8705825,0.63602656,1.0,1.0,1.0,1.0,0.007935164,0.009923443,0.0049156225,0.006939281,0.0059619406,0.0078278985,0.0059114494,0.0068538114,0.0038512328
156,0.81346446,0.8682571,1.0,0.8705825,0.63602656,1.0,1.0,1.0,1.0,0.007935164,0.009923443,0.0049156225,0.006939281,0.0059619406,0.0078278985,0.0059114494,0.0068538114,0.0038512328
157,0.81346446,0.8682571,1.0,0.8705825,0.63602656,1.0,1.0,1.0,1.0,0.007935164,0.009923443,0.0049156225,0.006939281,0.0059619406,0.007814088,0.0059114494,0.0068538114,0.0038512328
158,0.81346446,0.8682571,1.0,0.8705825,0.69154215,1.0,1.0,1.0,1.0,0.007935164,0.009923443,0.0049156225,0.006939281,0.0059586307,0.007814088,0.0059114494,0.0068538114,0.0038512328
159,0.81346446,0.8682571,1.0,0.8705825,0.69154215,1.0,1.0,1.0,1.0,0.007935164,0.009923443,0.0049156225,0.006939281,0.0059586307,0.007814088,0.0059114494,0.006846178,0.0038512328
160,0.81346446,0.8682571,1.0,0.8705825,0.69154215,1.0,1.0,1.0,1.0,0.007935164,0.009923443,0.0049156225,0.006939281,0.0059586307,0.007814088,0.0059114494,0.006846178,0.0038512328
161,0.81346446,0.8682571,1.0,0.8705825,0.69154215,1.0,1.0,1.0,1.0,0.007935164,0.009923443,0.004910953,0.006939281,0.0059586307,0.007814088,0.0059114494,0.006846178,0.0038512328
162,0.81346446,0.8682571,1.0,0.8705825,0.69154215,1.0,1.0,1.0,1.0,0.007935164,0.009923443,0.004910953,0.006939281,0.0059586307,0.007814088,0.0059114494,0.006846178,0.0038512328
163,0.81346446,0.8682571,1.0,0.8705825,0.69154215,1.0,1.0,1.0,1.0,0.007935164,0.009923443,0.004910953,0.006939281,0.0059586307,0.007814088,0.0059114494,0.006826666,0.0038512328
164,0.92113113,0.8682571,1.0,0.8705825,0.69154215,1.0,1.0,1.0,1.0,0.007926621,0.009923443,0.004910953,0.006939281,0.0059586307,0.007814088,0.0059114494,0.006826666,0.0038512328
165,0.92113113,0.9632571,1.0,0.8705825,0.69154215,1.0,1.0,1.0,1.0,0.007926621,0.009914016,0.004910953,0.006939281,0.0059586307,0.007814088,0.0059114494,0.006826666,0.0038512328
166,0.92113113,0.9632571,1.0,0.8705825,0.7193,1.0,1.0,1.0,1.0,0.007926621,0.009914016,0.004910953,0.006939281,0.0059569767,0.007814088,0.0059114494,0.006826666,0.0038512328
167,0.92113113,0.9632571,1.0,0.8705825,0.7193,1.0,1.0,1.0,1.0,0.007926621,0.009914016,0.004910953,0.006939281,0.0059569767,0.007814088,0.0059114494,0.006826666,0.0038464668
168,1.0,1.0,1.0,0.8705825,0.7193,1.0,1.0,1.0,1.0,0.007918087,0.009904598,0.004910953,0.006939281,0.0059569767,0.0078003015,0.0059114494,0.006826666,0.0038464668
169,1.0,1.0,1.0,0.8705825,0.7193,1.0,1.0,1.0,1.0,0.007918087,0.009904598,0.004910953,0.006939281,0.0059569767,0.0077934205,0.0059114494,0.006826666,0.0038464668
170,1.0,1.0,1.0,0.8705825,0.7193,1.0,1.0,1.0,1.0,0.007918087,0.009904598,0.004910953,0.006939281,0.0059569767,0.0077934205,0.0059114494,0.006816938,0.0038464668
171,1.0,1.0,1.0,0.8705825,0.7482265,1.0,1.0,1.0,1.0,0.007918087,0.009904598,0.004910953,0.006939281,0.0059552537,0.0077934205,0.0059114494,0.006816938,0.0038464668
172,1.0,1.0,1.0,0.8705825,0.7482265,1.0,1.0,1.0,1.0,0.007918087,0.009904598,0.004910953,0.006939281,0.0059552537,0.0077934205,0.0059114494,0.006816938,0.0038464668
173,1.0,1.0,1.0,0.8705825,0.7482265,1.0,1.0,1.0,1.0,0.007918087,0.009904598,0.0049085217,0.006939281,0.0059552537,0.0077934205,0.0059114494,0.006816938,0.0038464668
174,1.0,1.0,1.0,0.8705825,0.7482265,1.0,1.0,1.0,1.0,0.007918087,0.009904598,0.0049085217,0.006939281,0.0059552537,0.007791629,0.0059114494,0.006816938,0.0038464668
175,1.0,1.0,1.0,0.8705825,0.7482265,1.0,1.0,1.0,1.0,0.007918087,0.009904598,0.0048991954,0.006939281,0.0059552537,0.007791629,0.0059114494,0.006816938,0.0038464668
176,1.0,1.0,1.0,0.8705825,0.9147734,1.0,1.0,1.0,1.0,0.007918087,0.009904598,0.0048991954,0.006939281,0.0059453356,0.007791629,0.0059114494,0.006816938,0.0038464668
177,1.0,1.0,1.0,0.8705825,0.9147734,1.0,1.0,1.0,1.0,0.007913824,0.009904598,0.0048991954,0.006939281,0.0059453356,0.007791629,0.0059114494,0.006816938,0.0038464668
178,1.0,1.0,1.0,0.8705825,0.9147734,1.0,1.0,1.0,1.0,0.007913824,0.009904598,0.0048991954,0.006939281,0.0059453356,0.007791629,0.0059114494,0.006807224,0.0038464668
179,1.0,1.0,1.0,0.8705825,0.9147734,1.0,1.0,1.0,1.0,0.007913824,0.009904598,0.0048991954,0.006939281,0.0059453356,0.007791629,0.005908279,0.006807224,0.0038464668
180,1.0,1.0,1.0,0.8705825,0.9147734,1.0,1.0,1.0,1.0,0.007913824,0.009904598,0.0048991954,0.006939281,0.0059453356,0.007791629,0.005908279,0.006807224,0.003828196
181,1.0,1.0,1.0,0.8705825,0.9147734,1.0,1.0,1.0,1.0,0.007913824,0.009904598,0.0048991954,0.006939281,0.0059453356,0.007791629,0.005908279,0.006807224,0.003828196
182,1.0,1.0,1.0,0.8705825,0.9147734,1.0,1.0,1.0,1.0,0.007913824,0.009904598,0.0048991954,0.006939281,0.0059453356,0.007791629,0.0058900374,0.006807224,0.003828196
183,1.0,1.0,1.0,0.8705825,0.9147734,1.0,1.0,1.0,1.0,0.007913824,0.009904598,0.0048991954,0.006939281,0.0059453356,0.007786257,0.0058900374,0.006807224,0.003828196
184,1.0,1.0,1.0,0.8705825,0.970289,1.0,1.0,1.0,1.0,0.007913824,0.009904598,0.0048991954,0.006939281,0.005942035,0.007786257,0.0058900374,0.006807224,0.003828196
185,1.0,1.0,1.0,0.8705825,0.970289,1.0,1.0,1.0,1.0,0.007913824,0.009895189,0.0048991954,0.006939281,0.005942035,0.007786257,0.0058900374,0.006807224,0.003828196
186,1.0,1.0,1.0,0.8705825,0.970289,1.0,1.0,1.0,1.0,0.007901044,0.009895189,0.0048991954,0.006939281,0.005942035,0.007786257,0.0058900374,0.006807224,0.003828196
187,1.0,1.0,1.0,0.8705825,0.970289,1.0,1.0,1.0,1.0,0.007901044,0.009895189,0.0048991954,0.006939281,0.005942035,0.007786257,0.0058900374,0.006807224,0.00382365
188,1.0,1.0,1.0,0.9917075,0.970289,1.0,1.0,1.0,1.0,0.007894663,0.009895189,0.0048922137,0.0069308756,0.005942035,0.007786257,0.0058900374,0.006807224,0.00382365
189,1.0,1.0,1.0,0.9917075,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009895189,0.0048922137,0.0069308756,0.0059387363,0.007786257,0.0058900374,0.006807224,0.00382365
190,1.0,1.0,1.0,0.9917075,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009895189,0.0048922137,0.0069308756,0.0059387363,0.007786257,0.0058900374,0.006807224,0.00382365
191,1.0,1.0,1.0,0.9917075,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009885789,0.0048922137,0.0069308756,0.0059387363,0.007786257,0.0058900374,0.006807224,0.00382365
192,1.0,1.0,1.0,0.9917075,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009885789,0.0048922137,0.0069308756,0.0059321425,0.007786257,0.0058900374,0.006807224,0.00382365
193,1.0,1.0,1.0,0.9917075,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009885789,0.0048922137,0.0069308756,0.0059321425,0.007786257,0.0058884583,0.006807224,0.00382365
194,1.0,1.0,1.0,0.9917075,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009885789,0.0048922137,0.0069308756,0.0059321425,0.007765651,0.0058884583,0.006807224,0.00382365
195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009885789,0.0048922137,0.006925279,0.0059321425,0.007765651,0.0058884583,0.006807224,0.00382365
196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009885789,0.0048922137,0.006925279,0.0059321425,0.007765651,0.0058884583,0.006807224,0.00382365
197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009885789,0.0048922137,0.006925279,0.0059321425,0.0077598854,0.0058884583,0.006807224,0.00382365
198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009885789,0.0048922137,0.006925279,0.0059321425,0.0077598854,0.0058884583,0.006807224,0.00382365
199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009885789,0.0048922137,0.006925279,0.005931096,0.0077598854,0.0058884583,0.006807224,0.00382365
200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009885789,0.0048922137,0.006925279,0.005931096,0.0077598854,0.0058884583,0.006776183,0.00382365
201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009885789,0.0048922137,0.006925279,0.005931096,0.0077598854,0.0058884583,0.006776183,0.00382365
202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009885789,0.0048922137,0.006925279,0.005931096,0.0077377697,0.0058884583,0.006776183,0.00382365
203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009885789,0.0048922137,0.006925279,0.005931096,0.0077377697,0.0058884583,0.006776183,0.00382365
204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009885789,0.0048922137,0.006925279,0.005931096,0.007735718,0.0058884583,0.006776183,0.00382365
205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009884566,0.0048922137,0.006925279,0.005931096,0.007735718,0.0058884583,0.006776183,0.00382365
206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009884566,0.0048875664,0.006925279,0.005931096,0.007735718,0.0058884583,0.006776183,0.00382365
207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009884566,0.0048875664,0.006925279,0.005931096,0.007735718,0.0058884583,0.0067652394,0.00382365
208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009884566,0.0048875664,0.006925279,0.005931096,0.007735718,0.0058884583,0.0067652394,0.00382365
209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007894663,0.009884566,0.0048875664,0.006925279,0.005931096,0.007735718,0.0058884583,0.0067652394,0.00382365
210,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007887913,0.009884566,0.0048806015,0.0069163973,0.005931096,0.007735718,0.0058884583,0.0067652394,0.00382365
211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007887913,0.009884566,0.0048806015,0.0069163973,0.005931096,0.007735718,0.0058884583,0.0067652394,0.00382365
212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007887913,0.009884566,0.0048806015,0.0068986565,0.005931096,0.007735718,0.0058884583,0.0067652394,0.00382365
213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007887913,0.009884566,0.0048806015,0.0068986565,0.005931096,0.007735718,0.0058884583,0.0067652394,0.00382365
214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007887913,0.009884566,0.0048806015,0.0068986565,0.005931096,0.007735718,0.0058884583,0.0067652394,0.003820811
215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007887913,0.009884566,0.0048806015,0.0068986565,0.005929963,0.007735718,0.0058884583,0.0067652394,0.003820811
216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007887913,0.009884566,0.0048806015,0.0068986565,0.005929963,0.007735718,0.0058884583,0.0067652394,0.003820811
217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0078834165,0.009884566,0.0048806015,0.0068986565,0.005929963,0.007735718,0.0058884583,0.0067652394,0.003820811
218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0078834165,0.009884566,0.0048806015,0.0068986565,0.005929963,0.007735718,0.0058884583,0.0067652394,0.003820811
219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0078834165,0.009884566,0.0048806015,0.006892758,0.005929963,0.007735718,0.0058884583,0.0067652394,0.003820811
220,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0078834165,0.009884566,0.0048806015,0.006892758,0.005929963,0.007733667,0.0058884583,0.0067652394,0.003820811
221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0078834165,0.009884566,0.0048769778,0.006892758,0.005929963,0.007733667,0.0058884583,0.0067652394,0.003820811
222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0078834165,0.009884566,0.0048769778,0.006892758,0.0059212665,0.007733667,0.0058884583,0.0067652394,0.003820811
