Time Step,Coverage_Gauteng,Coverage_KwaZulu-Natal,Coverage_Western Cape,Coverage_Eastern Cape,Coverage_Limpopo,Coverage_Mpumalanga,Coverage_North West,Coverage_Free State,Coverage_Northern Cape,Incidence_Gauteng,Incidence_KwaZulu-Natal,Incidence_Western Cape,Incidence_Eastern Cape,Incidence_Limpopo,Incidence_Mpumalanga,Incidence_North West,Incidence_Free State,Incidence_Northern Cape
126,0.67515284,0.6870615,1.0,0.8180138,0.5504508,1.0,1.0,0.9631476,1.0,0.007946149,0.0099414475,0.004919572,0.006942948,0.0059670485,0.007918726,0.005916961,0.0069328514,0.0038751634
127,0.67515284,0.6870615,1.0,0.8180138,0.5504508,1.0,1.0,0.9631476,1.0,0.007946149,0.0099414475,0.004919572,0.006942948,0.0059670485,0.007918726,0.005916961,0.0069328514,0.0038751634
128,0.67515284,0.6870615,1.0,0.8180138,0.6098258,1.0,1.0,0.9631476,1.0,0.007946149,0.0099414475,0.004919572,0.006942948,0.0059635057,0.007918726,0.005916961,0.0069328514,0.0038751634
129,0.67515284,0.6870615,1.0,0.8180138,0.6098258,1.0,1.0,0.9631476,1.0,0.007946149,0.0099414475,0.004919572,0.006942948,0.0059635057,0.007918726,0.005916961,0.0069328514,0.0038751634
130,0.67515284,0.6870615,1.0,0.8180138,0.6098258,1.0,1.0,0.9631476,1.0,0.007946149,0.0099414475,0.004919572,0.006942948,0.0059635057,0.007918726,0.005916961,0.0069328514,0.0038751634
131,0.67515284,0.7081726,1.0,0.8180138,0.6098258,1.0,1.0,0.9631476,1.0,0.007946149,0.009939348,0.004919572,0.006942948,0.0059635057,0.007918726,0.005916961,0.0069328514,0.0038751634
132,0.67515284,0.7081726,1.0,0.8180138,0.6098258,1.0,1.0,0.9631476,1.0,0.007946149,0.009939348,0.004919572,0.006942948,0.0059635057,0.007918726,0.0058944765,0.0069328514,0.0038751634
133,0.78915286,0.7081726,1.0,0.8180138,0.6098258,1.0,1.0,0.9631476,1.0,0.0079370905,0.009939348,0.004919572,0.006942948,0.0059635057,0.007918726,0.0058944765,0.0069328514,0.0038751634
134,0.78915286,0.7081726,1.0,0.8180138,0.6098258,1.0,1.0,1.0,1.0,0.0079370905,0.009939348,0.004919572,0.006942948,0.0059635057,0.007918726,0.0058944765,0.0069117756,0.0038751634
135,0.78915286,0.7081726,1.0,0.8180138,0.6098258,1.0,1.0,1.0,1.0,0.0079370905,0.009939348,0.004919572,0.006942948,0.0059635057,0.007918726,0.0058944765,0.0069117756,0.0038751634
136,0.78915286,0.7081726,1.0,0.8180138,0.6098258,1.0,1.0,1.0,1.0,0.0079370905,0.009939348,0.004919572,0.006942948,0.0059635057,0.007918726,0.0058944765,0.0069117756,0.0038751634
137,0.8176529,0.7081726,1.0,0.8180138,0.6098258,1.0,1.0,1.0,1.0,0.007934828,0.009939348,0.004919572,0.006942948,0.0059635057,0.007918726,0.0058944765,0.0069117756,0.0038751634
138,0.8176529,0.7081726,1.0,0.8328638,0.6098258,1.0,1.0,1.0,1.0,0.007934828,0.009939348,0.004919572,0.006941917,0.0059635057,0.007918726,0.0058944765,0.0069117756,0.0038751634
139,0.8176529,0.8348393,1.0,0.8328638,0.6098258,1.0,1.0,1.0,1.0,0.007934828,0.009926759,0.004919572,0.006941917,0.0059635057,0.007918726,0.0058944765,0.0069117756,0.0038751634
140,0.8176529,0.8348393,1.0,0.8328638,0.6098258,1.0,1.0,1.0,1.0,0.007934828,0.009926759,0.004919572,0.006941917,0.0059635057,0.007918726,0.0058944765,0.0069117756,0.0038751634
141,0.8176529,0.8348393,1.0,0.8613638,0.6098258,1.0,1.0,1.0,1.0,0.007934828,0.009926759,0.004919572,0.0069399383,0.0059635057,0.007918726,0.0058944765,0.0069117756,0.0038751634
142,0.8176529,0.8348393,1.0,0.8613638,0.6098258,1.0,1.0,1.0,1.0,0.007934828,0.009926759,0.004919572,0.0069399383,0.0059635057,0.007918726,0.0058944765,0.0069117756,0.0038751634
143,0.84735286,0.8348393,1.0,0.8613638,0.6098258,1.0,1.0,1.0,1.0,0.007932471,0.009926759,0.004919572,0.0069399383,0.0059635057,0.007918726,0.0058944765,0.0069117756,0.0038751634
144,0.84735286,0.8348393,1.0,0.8613638,0.6098258,1.0,1.0,1.0,1.0,0.007932471,0.009926759,0.004919572,0.0069399383,0.0059635057,0.007918726,0.0058944765,0.0069117756,0.0038751634
145,0.84735286,0.8348393,1.0,0.8613638,0.6098258,1.0,1.0,1.0,1.0,0.007932471,0.009926759,0.004919572,0.0069399383,0.0059635057,0.007918726,0.0058944765,0.0069117756,0.0038751634
146,0.84735286,0.8348393,1.0,0.88986385,0.6098258,1.0,1.0,1.0,1.0,0.007932471,0.009926759,0.004919572,0.00693796,0.0059635057,0.007918726,0.0058944765,0.0069117756,0.0038751634
147,0.84735286,0.8348393,1.0,0.88986385,0.6098258,1.0,1.0,1.0,1.0,0.007932471,0.009926759,0.004919572,0.00693796,0.0059635057,0.007918726,0.0058944765,0.0069117756,0.0038751634
148,0.84735286,0.8348393,1.0,0.88986385,0.6098258,1.0,1.0,1.0,1.0,0.007932471,0.009926759,0.004919572,0.00693796,0.0059635057,0.007918726,0.0058944765,0.0069117756,0.0038751634
149,0.84735286,0.8348393,1.0,0.88986385,0.6098258,1.0,1.0,1.0,1.0,0.007932471,0.009926759,0.004919572,0.00693796,0.0059635057,0.007918726,0.0058944765,0.0069117756,0.003869641
150,0.84735286,0.8348393,1.0,0.88986385,0.6098258,1.0,1.0,1.0,1.0,0.007932471,0.009926759,0.004919572,0.00693796,0.0059635057,0.007918726,0.0058944765,0.0069117756,0.003869641
151,0.84735286,0.8348393,1.0,0.88986385,0.6701539,1.0,1.0,1.0,1.0,0.007932471,0.009926759,0.004919572,0.00693796,0.005959908,0.007918726,0.0058944765,0.0069117756,0.003869641
152,1.0,0.8348393,1.0,0.88986385,0.6701539,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.00693796,0.005959908,0.007918726,0.0058944765,0.0069117756,0.003869641
153,1.0,0.8348393,1.0,0.88986385,0.7103727,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.00693796,0.005957511,0.007918726,0.0058944765,0.0069117756,0.003869641
154,1.0,0.8348393,1.0,0.88986385,0.7103727,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.00693796,0.005957511,0.007918726,0.0058944765,0.0069117756,0.0038475841
155,1.0,0.8348393,1.0,0.88986385,0.8647477,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.00693796,0.005948314,0.007918726,0.0058944765,0.0069117756,0.0038475841
156,1.0,0.8348393,1.0,0.88986385,0.8647477,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.00693796,0.005948314,0.007918726,0.0058944765,0.0069117756,0.0038366185
157,1.0,0.8348393,1.0,0.88986385,0.8647477,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.00693796,0.005948314,0.007918726,0.0058944765,0.0069117756,0.0038366185
158,1.0,0.8348393,1.0,0.88986385,0.8647477,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.00693796,0.005948314,0.007918726,0.0058944765,0.0069117756,0.0038366185
159,1.0,0.8348393,1.0,0.88986385,0.9033415,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.00693796,0.0059460183,0.007918726,0.0058944765,0.0069117756,0.0038366185
160,1.0,0.8348393,1.0,0.88986385,0.9033415,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.00693796,0.0059460183,0.007918726,0.0058692773,0.0069117756,0.0038366185
161,1.0,0.8348393,1.0,0.92203885,0.9033415,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.006935728,0.0059460183,0.007918726,0.0058692773,0.0069117756,0.0038366185
162,1.0,0.8348393,1.0,0.92203885,0.9033415,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.006935728,0.0059460183,0.007918726,0.0058692773,0.0069117756,0.0038366185
163,1.0,0.8348393,1.0,0.95421386,0.9033415,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.0069334963,0.0059460183,0.007918726,0.0058692773,0.0069117756,0.0038366185
164,1.0,0.8348393,1.0,0.95421386,0.9033415,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.0069334963,0.0059460183,0.007918726,0.0058692773,0.006878288,0.0038366185
165,1.0,0.8348393,1.0,0.95421386,0.9033415,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.0069334963,0.0059460183,0.007918726,0.0058692773,0.006878288,0.0038366185
166,1.0,0.8348393,1.0,0.95421386,0.9033415,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.0069334963,0.0059460183,0.007918726,0.0058692773,0.006875394,0.0038366185
167,1.0,0.8348393,1.0,1.0,0.9033415,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.006929215,0.0059460183,0.007918726,0.0058692773,0.006875394,0.0038366185
168,1.0,0.8348393,1.0,1.0,0.9033415,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.006929215,0.0059460183,0.007918726,0.0058692773,0.006869608,0.0038366185
169,1.0,0.8348393,1.0,1.0,0.9033415,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.006929215,0.0059460183,0.007918726,0.0058692773,0.0068640606,0.0038366185
170,1.0,0.8348393,1.0,1.0,0.9033415,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.006929215,0.0059460183,0.007918726,0.0058692773,0.0068640606,0.0038366185
171,1.0,0.8348393,1.0,1.0,0.9033415,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.006929215,0.0059460183,0.007918726,0.0058692773,0.0068640606,0.0038311512
172,1.0,0.8348393,1.0,1.0,0.9033415,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.006929215,0.0059460183,0.007918726,0.0058692773,0.0068640606,0.0038311512
173,1.0,0.8348393,1.0,1.0,0.9033415,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.006929215,0.0059460183,0.007918726,0.0058692773,0.0068582846,0.0038311512
174,1.0,0.8348393,1.0,1.0,0.9033415,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.006929215,0.0059460183,0.007918726,0.0058692773,0.0068582846,0.0038311512
175,1.0,0.8348393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.006929215,0.0059301313,0.007918726,0.0058692773,0.0068582846,0.0038311512
176,1.0,0.8348393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.006929215,0.0059301313,0.007889709,0.0058692773,0.0068582846,0.0038311512
177,1.0,0.8348393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.006929215,0.0059301313,0.007889709,0.0058692773,0.0068582846,0.0038311512
178,1.0,0.8348393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.006929215,0.0059301313,0.007889709,0.0058692773,0.0068582846,0.0038283064
179,1.0,0.8348393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.006929215,0.0059301313,0.007889709,0.0058692773,0.0068582846,0.0037955744
180,1.0,0.8348393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.006929215,0.0059301313,0.007889709,0.0058692773,0.006825056,0.0037955744
181,1.0,0.8348393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007918906,0.009926759,0.004919572,0.006929215,0.0059301313,0.007889709,0.0058692773,0.006825056,0.0037955744
182,1.0,0.8595893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007918906,0.009924302,0.004919572,0.006929215,0.0059301313,0.007889709,0.0058692773,0.006825056,0.0037955744
183,1.0,0.8595893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007918906,0.009924302,0.004919572,0.006929215,0.0059301313,0.007889709,0.0058692773,0.0068195444,0.0037955744
184,1.0,0.8595893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007918906,0.009924302,0.004919572,0.006929215,0.0059301313,0.007889709,0.0058692773,0.0068195444,0.0037955744
185,1.0,0.8595893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007918906,0.009924302,0.004919572,0.006929215,0.0059301313,0.007889709,0.0058692773,0.0068195444,0.0037927562
186,1.0,0.8595893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007918906,0.009924302,0.004919572,0.0069144038,0.0059301313,0.007889709,0.0058692773,0.0068195444,0.0037927562
187,1.0,0.95458925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007918906,0.009914874,0.004919572,0.0069144038,0.0059301313,0.007889709,0.0058692773,0.0068195444,0.0037927562
188,1.0,0.95458925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007918906,0.009914874,0.004919572,0.0069144038,0.0059301313,0.007889709,0.0058692773,0.0068195444,0.0037819468
189,1.0,0.95458925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007918906,0.009914874,0.004919572,0.0069144038,0.0059301313,0.007889709,0.0058692773,0.0068195444,0.0037819468
190,1.0,0.95458925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007918906,0.009914874,0.004919572,0.0069144038,0.0059301313,0.007889709,0.0058692773,0.0067962217,0.0037819468
191,1.0,0.95458925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007918906,0.009914874,0.0049148984,0.0069144038,0.0059301313,0.007889709,0.0058692773,0.0067962217,0.0037819468
192,1.0,0.95458925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007918906,0.009914874,0.0049148984,0.0069144038,0.0059301313,0.007889709,0.0058692773,0.0067962217,0.0037819468
193,1.0,0.95458925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007918906,0.009914874,0.0049148984,0.0069144038,0.0059301313,0.007884891,0.0058692773,0.0067962217,0.0037819468
194,1.0,0.96696424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007917731,0.009913648,0.004913682,0.0069131204,0.0059287553,0.007882382,0.005867098,0.006793194,0.0037791387
195,1.0,0.96696424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007917731,0.009913648,0.004913682,0.0069131204,0.0059287553,0.007882382,0.005867098,0.0067815776,0.0037791387
196,1.0,0.96696424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007917731,0.009913648,0.004913682,0.0069131204,0.0059287553,0.007882382,0.005867098,0.0067815776,0.0037791387
197,1.0,0.96696424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007917731,0.009913648,0.004913682,0.0069131204,0.0059287553,0.007882382,0.005867098,0.0067815776,0.0037791387
198,1.0,0.96696424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007917731,0.009913648,0.004913682,0.0069131204,0.0059287553,0.007882382,0.005867098,0.0067815776,0.0037791387
199,1.0,0.96696424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007917731,0.009913648,0.004913682,0.0069131204,0.0059287553,0.007882382,0.005867098,0.0067815776,0.0037791387
200,1.0,0.97933924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007916556,0.009912421,0.0049124663,0.0069116657,0.0059273797,0.007879874,0.0058649196,0.0067785564,0.0037763326
201,1.0,0.97933924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007916556,0.009912421,0.0049124663,0.0069116657,0.0059273797,0.007879874,0.0058649196,0.0067785564,0.0037763326
202,1.0,0.97933924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007916556,0.009912421,0.0049124663,0.0069116657,0.0059273797,0.007879874,0.0058649196,0.0067785564,0.0037763326
203,1.0,0.97933924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007916556,0.009912421,0.0049124663,0.0069116657,0.0059273797,0.007879874,0.0058649196,0.0067785564,0.0037763326
204,1.0,0.97933924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007909787,0.009912421,0.004905466,0.006903294,0.0059273797,0.007879874,0.0058649196,0.0067785564,0.0037763326
205,1.0,0.97933924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007909787,0.009912421,0.004905466,0.006898937,0.0059273797,0.007879874,0.0058649196,0.0067785564,0.0037763326
206,1.0,0.97933924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007909787,0.009912421,0.004905466,0.006898937,0.0059273797,0.007874859,0.0058649196,0.0067785564,0.0037763326
207,1.0,0.97933924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007909787,0.009912421,0.004905466,0.006898937,0.0059273797,0.007874859,0.0058605648,0.0067785564,0.0037763326
208,1.0,0.97933924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007909787,0.009912421,0.004905466,0.006898937,0.0059273797,0.007874859,0.005852213,0.0067785564,0.0037763326
209,1.0,0.97933924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007909787,0.009912421,0.004905466,0.006898937,0.0059273797,0.007874859,0.005852213,0.0067785564,0.0037763326
210,1.0,0.97933924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0079086125,0.009912421,0.004905466,0.006898937,0.0059273797,0.007874859,0.005852213,0.0067785564,0.0037763326
211,1.0,0.97933924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0079086125,0.009912421,0.004905466,0.006898937,0.0059273797,0.007874859,0.005852213,0.0067785564,0.0037707249
212,1.0,0.97933924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0079086125,0.009912421,0.0049030376,0.006898937,0.0059273797,0.007874859,0.005852213,0.0067785564,0.0037707249
213,1.0,0.97933924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0079086125,0.009912421,0.0049030376,0.006898937,0.0059273797,0.007874859,0.005852213,0.0067785564,0.0037707249
214,1.0,0.97933924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0079086125,0.009912421,0.0049030376,0.006898937,0.0059232535,0.007874859,0.005852213,0.0067785564,0.0037707249
215,1.0,0.97933924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0079086125,0.009912421,0.0049030376,0.006898937,0.0059232535,0.007874859,0.005852213,0.0067785564,0.0037707249
216,1.0,0.99171424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0079086125,0.009911194,0.0049030376,0.006898937,0.0059232535,0.007874859,0.005852213,0.0067785564,0.0037707249
217,1.0,0.99171424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0079086125,0.009911194,0.0049030376,0.006898937,0.0059232535,0.007874859,0.005852213,0.0067785564,0.0037707249
218,1.0,0.99171424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0079086125,0.009911194,0.0049030376,0.006898937,0.0059232535,0.007874859,0.005852213,0.0067785564,0.0037707249
219,1.0,0.99171424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007895089,0.009911194,0.0049030376,0.006898937,0.0059232535,0.007874859,0.005852213,0.0067785564,0.0037707249
220,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007895089,0.009909968,0.0049030376,0.006898937,0.0059232535,0.007874859,0.005852213,0.0067785564,0.0037707249
221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007895089,0.009909968,0.0048983796,0.006898937,0.0059232535,0.007874859,0.005852213,0.0067785564,0.0037707249
